"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:33:24,877060
2024-06-12 11:33:26,889327
2024-06-12 11:33:28,890781
2024-06-12 11:33:30,891950
2024-06-12 11:33:32,892254
2024-06-12 11:33:34,916583
2024-06-12 11:33:36,944126
2024-06-12 11:33:38,940927
2024-06-12 11:33:40,940620
2024-06-12 11:33:42,925396
2024-06-12 11:33:44,921255
2024-06-12 11:33:46,962616
2024-06-12 11:33:48,965781
2024-06-12 11:33:50,966593
2024-06-12 11:33:52,986772
2024-06-12 11:33:54,993908
2024-06-12 11:33:56,1015200
2024-06-12 11:33:58,1016180
2024-06-12 11:34:00,1018392
2024-06-12 11:34:02,1029025
2024-06-12 11:34:04,1031296
2024-06-12 11:34:06,1031954
2024-06-12 11:34:08,1036573
2024-06-12 11:34:10,1039484
2024-06-12 11:34:12,1059995
2024-06-12 11:34:14,1062294
2024-06-12 11:34:16,1063865
2024-06-12 11:34:18,1070255
2024-06-12 11:34:20,1044322
2024-06-12 11:34:22,1105208
2024-06-12 11:34:24,1106187
2024-06-12 11:34:26,1106380
2024-06-12 11:34:28,1106775
2024-06-12 11:34:30,1108036
2024-06-12 11:34:32,1107438
2024-06-12 11:34:34,1114101
2024-06-12 11:34:36,1114299
2024-06-12 11:34:38,1133197
2024-06-12 11:34:40,1104294
2024-06-12 11:34:42,1138964
2024-06-12 11:34:44,1139217
2024-06-12 11:34:46,1139204
2024-06-12 11:34:48,1139189
2024-06-12 11:34:50,1145211
2024-06-12 11:34:52,1161579
2024-06-12 11:34:54,1164298
2024-06-12 11:34:56,1165755
2024-06-12 11:34:58,1165926
2024-06-12 11:35:00,1165828
2024-06-12 11:35:02,1166830
