Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,one_i_o_read,one_i_o_write,one_memory,network_outgoing_pod_adservice,network_outgoing_pod_cartservice,network_outgoing_pod_checkoutservice,network_outgoing_pod_currencyservice,network_outgoing_pod_emailservice,network_outgoing_pod_frontend,network_outgoing_pod_loadgenerator,network_outgoing_pod_loadgenerator.1,network_outgoing_pod_paymentservice,network_outgoing_pod_productcatalogservice,network_outgoing_pod_recommendationservice,network_outgoing_pod_redis,network_outgoing_pod_shippingservice,network_outgoing_system,cpu_pod_adservice,cpu_pod_cartservice,cpu_pod_checkoutservice,cpu_pod_currencyservice,cpu_pod_emailservice,cpu_pod_frontend,cpu_pod_loadgenerator,cpu_pod_loadgenerator.1,cpu_pod_paymentservice,cpu_pod_productcatalogservice,cpu_pod_recommendationservice,cpu_pod_redis,cpu_pod_shippingservice,cpu_system,"one_pod_restart_{container=""main"", instance=""kube","one_pod_restart_{container=""main"", instance=""kube.1","one_pod_restart_{container=""redis"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube.1","one_pod_restart_{container=""server"", instance=""kube.2","one_pod_restart_{container=""server"", instance=""kube.3","one_pod_restart_{container=""server"", instance=""kube.4","one_pod_restart_{container=""server"", instance=""kube.5","one_pod_restart_{container=""server"", instance=""kube.6","one_pod_restart_{container=""server"", instance=""kube.7","one_pod_restart_{container=""server"", instance=""kube.8","one_pod_restart_{container=""server"", instance=""kube.9"
1034,125,888.544,1451.0,2351,11462864896,6556,18178,13755,25842,1267,596754,39916,,1123,118624,13175,5035.0,4490,844715,0.0161,0.067,0.0204,0.182,0.00735,0.149,0.157,,0.0277,0.0507,0.0568,0.00674,0.0112,0.0627,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1036,115,879.2173913043479,1451.0,2292,11464581120,6685,18178,13755,25842,1267,596754,39916,,1140,123890,13175,5111.0,4526,850239,0.0169,0.067,0.0204,0.182,0.00735,0.149,0.157,,0.0287,0.0507,0.0568,0.00682,0.0112,0.0628,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1038,127,753.0866141732283,1435.0,2325,11470450688,6685,18178,13755,25842,1286,596754,39916,,1140,123890,13175,5277.0,4680,850579,0.0169,0.069,0.0209,0.182,0.00735,0.144,0.157,,0.0287,0.0507,0.0586,0.0068,0.0112,0.0627,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1040,102,845.3333333333334,1420.0,2360,11473870848,6685,18178,14217,26988,1286,596754,39916,,1140,123890,13335,5277.0,4680,852347,0.0169,0.069,0.0209,0.183,0.00749,0.151,0.157,,0.0287,0.0507,0.0586,0.00701,0.0112,0.0634,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1042,124,1034.9354838709678,1420.0,2360,11478376448,6685,18178,14217,26988,1286,596754,39916,,1140,123890,13335,5277.0,4680,852347,0.0169,0.069,0.0209,0.187,0.00778,0.151,0.159,,0.0287,0.0514,0.0586,0.00701,0.0112,0.064,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1044,103,996.747572815534,1415.0,2322,11479232512,6873,18396,14217,26988,1286,596754,39953,,1191,123890,13335,5277.0,4680,852841,0.0169,0.069,0.0216,0.187,0.00778,0.151,0.16,,0.0287,0.0533,0.0586,0.00701,0.0112,0.0643,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1046,103,1418.495145631068,1441.0,2292,11481313280,6873,19257,14444,26988,1286,600925,39953,,1191,123890,13406,5350.0,4680,858243,0.0169,0.0668,0.0216,0.187,0.00778,0.156,0.165,,0.0287,0.0545,0.0586,0.00701,0.0109,0.0651,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1048,154,1331.753246753247,1450.0,2334,11477909504,7004,19257,14444,26988,1331,600925,39953,,1209,125209,13856,5350.0,4680,860206,0.0169,0.072,0.0216,0.187,0.00778,0.156,0.165,,0.0279,0.0545,0.0593,0.00701,0.0118,0.0655,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1050,121,1207.0661157024792,1450.0,2334,11482955776,7004,19257,14444,26988,1336,618806,39953,,1209,125209,13856,5350.0,4771,878184,0.0172,0.0739,0.0216,0.186,0.00783,0.156,0.165,,0.0277,0.0545,0.0607,0.00701,0.0118,0.0658,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1052,122,972.3770491803278,1441.0,2298,11484889088,7004,19257,14963,27195,1336,618806,41269,,1209,125209,13856,5350.0,4771,880225,0.0176,0.0739,0.0216,0.186,0.00783,0.156,0.16,,0.03,0.0545,0.0607,0.0068,0.0118,0.0656,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1054,125,1055.8,1441.0,2321,11485315072,7004,19257,14963,27671,1336,618806,41269,,1209,128285,13856,5334.0,4725,883716,0.0176,0.0739,0.0216,0.186,0.00783,0.156,0.166,,0.03,0.0545,0.0607,0.00661,0.0118,0.0661,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1056,115,1149.7391304347825,1440.0,2324,11485863936,7130,19257,14963,27671,1336,623067,41269,,1209,128285,14073,5523.0,4878,888661,0.0176,0.0739,0.0225,0.181,0.00783,0.158,0.166,,0.03,0.0545,0.0607,0.0072,0.0118,0.066,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1058,149,1364.9395973154362,1440.0,2398,11490332672,7130,19257,14963,27671,1336,623067,41269,,1209,128285,14073,5587.0,4878,888725,0.0176,0.0739,0.0225,0.187,0.00783,0.158,0.166,,0.03,0.0545,0.0607,0.0072,0.0118,0.0664,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1060,96,1351.5,1430.0,2398,11494666240,7130,18705,14963,27671,1336,623067,39911,,1222,128285,14073,5587.0,4878,886828,0.0177,0.0739,0.0225,0.187,0.00768,0.153,0.166,,0.03,0.0546,0.0618,0.0072,0.0118,0.0661,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1062,138,1595.6666666666667,1412.0,2355,11499446272,7130,19839,15354,27671,1336,623067,41524,,1222,129929,14073,5587.0,4878,891610,0.0177,0.0739,0.0225,0.187,0.00793,0.159,0.168,,0.0303,0.0558,0.0618,0.0072,0.0121,0.067,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1064,146,1485.5753424657537,1224.0,2320,11508695040,7257,19839,15354,28092,1296,633786,41524,,1258,129929,14219,5587.0,4878,903018,0.0177,0.0739,0.0225,0.187,0.00793,0.159,0.168,,0.0303,0.0558,0.0596,0.0072,0.0121,0.0668,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1066,134,1550.0597014925372,1235.0,2320,11510538240,7257,19839,15459,28092,1339,633786,41524,,1258,129929,14219,5587.0,4714,903002,0.0177,0.071,0.0225,0.187,0.00768,0.159,0.168,,0.0303,0.0558,0.0631,0.0072,0.0122,0.0668,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1068,155,1447.5096774193548,1239.0,2320,11525234688,7258,19839,15459,28092,1382,633786,40333,,1258,126456,14219,5587.0,5016,898685,0.0171,0.0768,0.0225,0.187,0.00817,0.16,0.168,,0.0292,0.0558,0.0631,0.0072,0.0122,0.0673,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1070,117,1206.4273504273503,1236.0,2320,11554295808,7258,19839,15459,28092,1382,633786,40613,,1258,131004,14219,5587.0,5016,903513,0.017,0.0768,0.0234,0.187,0.00817,0.16,0.169,,0.029,0.0558,0.0631,0.0072,0.0122,0.0674,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1072,136,1210.8676470588234,1236.0,2317,11551387648,7258,19839,15459,28092,1382,641301,41942,,1258,131004,13739,5618.0,4998,911890,0.018,0.0768,0.0234,0.18,0.00817,0.16,0.169,,0.0313,0.0552,0.0631,0.00671,0.0122,0.0671,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1074,134,1547.0298507462687,1228.0,2323,11550081024,7258,19315,15692,28092,1382,641301,41942,,1197,131004,13644,5725.0,4998,911550,0.018,0.0768,0.0234,0.187,0.00817,0.16,0.169,,0.0313,0.0559,0.0609,0.00728,0.0122,0.0675,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1076,164,1635.7317073170732,1230.0,2368,11552477184,7258,19449,15692,28092,1392,641301,41942,,1220,131004,14505,5725.0,4998,912578,0.0173,0.0768,0.0234,0.187,0.00817,0.16,0.165,,0.0313,0.0559,0.0631,0.00728,0.0121,0.0672,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1078,128,1605.0,1024.0,2368,11551244288,7258,20085,15716,28460,1392,641301,40543,,1262,127142,14505,5725.0,4998,908387,0.0179,0.0768,0.0234,0.187,0.00823,0.153,0.17,,0.0313,0.0559,0.0631,0.00728,0.0121,0.0672,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1080,136,1733.1176470588234,1026.0,2328,11553697792,7019,20085,15716,27414,1392,642488,40263,,1262,133124,14505,5725.0,5045,914038,0.0179,0.0768,0.0234,0.187,0.00823,0.16,0.17,,0.0313,0.0559,0.0631,0.00728,0.0123,0.0678,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1082,136,1865.3529411764705,1024.0,3761,11553157120,7470,20085,15716,28346,1392,642488,42468,,1262,133124,14505,5725.0,5045,917627,0.0179,0.0769,0.0226,0.187,0.00823,0.16,0.17,,0.0313,0.0559,0.0631,0.00728,0.0123,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1084,139,2028.820143884892,1025.0,3761,11553890304,7374,20085,15716,28346,1399,642488,42468,,1262,133124,14505,5474.0,5045,917288,0.0179,0.0784,0.0228,0.187,0.00823,0.16,0.17,,0.0309,0.0559,0.0609,0.00728,0.0123,0.0676,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1086,142,1907.2676056338028,1022.0,2700,11548782592,7374,20085,15716,28346,1399,650371,42468,,1262,127908,14689,5675.0,5007,920300,0.0179,0.0784,0.0235,0.187,0.00823,0.16,0.165,,0.0313,0.0559,0.0643,0.00728,0.0123,0.0675,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1088,147,2009.428571428571,1037.0,2667,11557789696,7374,20402,15849,28346,1409,650371,42401,,1262,131940,14689,5788.0,5007,924838,0.0182,0.0784,0.0235,0.187,0.00823,0.16,0.172,,0.0313,0.0551,0.0643,0.00707,0.0122,0.0681,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1090,149,2135.006711409396,1054.0,3015,11560218624,7374,20402,15866,28346,1409,650371,42401,,1262,131940,14689,5788.0,5007,924855,0.0182,0.0784,0.0235,0.187,0.00833,0.161,0.172,,0.0313,0.0551,0.0643,0.00697,0.0122,0.0682,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1092,174,1724.7298850574712,1050.0,3025,11561385984,7374,20402,15866,28680,1409,650371,42401,,1262,131940,14689,5788.0,5044,925226,0.0182,0.077,0.0235,0.187,0.0082,0.161,0.172,,0.0313,0.0562,0.0643,0.00702,0.0122,0.0682,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1094,144,1545.5972222222222,1034.0,3075,11567808512,7374,20264,15866,28680,1409,650371,42672,,1190,134040,14564,5788.0,5044,927263,0.017,0.077,0.0235,0.187,0.0082,0.161,0.171,,0.0313,0.0562,0.0606,0.00726,0.0123,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1096,152,1638.2894736842106,1025.0,2999,11568939008,7078,20264,15866,28680,1380,620971,42672,,1257,134040,14564,5788.0,5044,897606,0.0176,0.077,0.0236,0.187,0.0082,0.16,0.171,,0.0313,0.0562,0.0627,0.00726,0.0123,0.0678,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1098,162,1577.4382716049383,1025.0,3073,11565191168,7325,20264,15866,28291,1380,640686,42672,,1257,134040,14564,5788.0,4917,917052,0.0176,0.077,0.0236,0.187,0.0082,0.16,0.171,,0.0313,0.0562,0.0627,0.00726,0.0123,0.0678,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1100,149,1539.3020134228188,1014.0,3018,11569504256,7325,20545,15486,28291,1391,640686,42672,,1257,134040,14564,5875.0,4917,917050,0.0176,0.077,0.0236,0.187,0.0082,0.16,0.171,,0.0296,0.0562,0.064,0.00733,0.0123,0.0678,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1102,126,1644.428571428571,1036.0,3018,11576152064,7325,20545,15768,28291,1391,619895,40668,,1257,134040,14077,5875.0,4917,894049,0.0176,0.0787,0.0229,0.187,0.0082,0.16,0.171,,0.0306,0.0562,0.064,0.00733,0.0115,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1104,153,1775.1176470588234,1048.0,3018,11579351040,7325,20242,15768,28291,1391,615623,42076,,1257,132413,14644,5594.0,4917,889543,0.0176,0.0744,0.0229,0.187,0.0082,0.16,0.173,,0.0306,0.0553,0.064,0.00733,0.0119,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1106,148,1993.4324324324325,1042.0,3018,11581263872,7325,20242,15768,28291,1391,656823,42076,,1257,132413,14644,5766.0,4917,930915,0.0169,0.0772,0.0229,0.187,0.00808,0.155,0.173,,0.0306,0.0561,0.064,0.00733,0.0119,0.0675,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1108,146,1979.719178082192,1044.0,3018,11586789376,7325,20242,15768,28811,1379,656823,42076,,1249,134587,14644,5766.0,5015,933686,0.018,0.0772,0.0229,0.187,0.00779,0.161,0.171,,0.0306,0.0561,0.064,0.00733,0.0121,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1110,158,1615.753164556962,1052.0,3073,11578425344,7325,20242,15768,28811,1379,656823,40765,,1249,134587,14644,5766.0,5015,932375,0.018,0.0772,0.0229,0.187,0.00825,0.161,0.171,,0.0306,0.0561,0.064,0.00728,0.0121,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1112,150,1542.8733333333332,1039.0,3165,11577307136,7325,20242,15432,28811,1400,656823,42687,,1249,134587,14644,5766.0,5015,933982,0.0178,0.0772,0.0234,0.179,0.00825,0.161,0.171,,0.031,0.0561,0.0611,0.00728,0.0121,0.0671,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1114,166,1517.367469879518,1039.0,3073,11573587968,6643,20242,15432,27193,1400,649774,42687,,1249,132196,14644,5878.0,4906,922244,0.0178,0.0772,0.0234,0.181,0.00825,0.161,0.171,,0.031,0.0561,0.0615,0.00728,0.0121,0.0673,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1116,131,1840.1297709923665,1039.0,3026,11569385472,7355,18425,15704,28151,1400,658188,42687,,1249,132196,14644,5878.0,4906,930784,0.0178,0.0772,0.0234,0.187,0.00825,0.161,0.171,,0.031,0.0567,0.0635,0.00707,0.0121,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1118,164,2002.4878048780488,1032.0,3016,11568713728,7355,18425,15704,28151,1400,658188,42687,,1249,132196,14644,5878.0,4906,930784,0.0178,0.0791,0.0221,0.187,0.0081,0.162,0.171,,0.0303,0.0561,0.0635,0.00702,0.0121,0.068,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1120,167,2017.2994011976048,1027.0,3032,11569287168,7355,20347,15704,28151,1328,658188,42056,,1249,132196,14194,5878.0,4906,931553,0.0178,0.0791,0.0229,0.187,0.0081,0.162,0.164,,0.0303,0.0561,0.0635,0.00733,0.0123,0.0675,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1122,142,1792.4718309859154,1012.0,3032,11567960064,7355,20347,15704,28151,1369,658188,42056,,1250,135009,14746,5574.0,4906,934657,0.0178,0.0791,0.0232,0.187,0.0081,0.16,0.17,,0.0303,0.0561,0.0635,0.00733,0.0122,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1124,123,1589.3333333333333,1023.0,3032,11563827200,7355,20347,15704,28672,1369,619893,42056,,1250,135009,14746,5763.0,4753,896918,0.018,0.0761,0.0232,0.187,0.0081,0.16,0.17,,0.0307,0.0561,0.0635,0.00733,0.0122,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1126,92,1944.217391304348,1032.0,2963,11572056064,7355,20347,15956,28672,1369,642502,42056,,1250,135009,14746,5763.0,4720,919746,0.018,0.0785,0.0232,0.187,0.00784,0.16,0.17,,0.0307,0.0561,0.0635,0.00733,0.0122,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1128,157,2535.547770700637,1032.0,3034,11576352768,7487,20347,14867,28672,1327,642502,40786,,1250,126028,14746,5763.0,5028,908803,0.018,0.0785,0.0232,0.187,0.00833,0.16,0.17,,0.0307,0.0561,0.0615,0.00733,0.0122,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1130,161,2732.503105590062,1023.0,3034,11574915072,7487,20347,14970,28672,1318,653063,42649,,1250,126901,14746,5582.0,4965,921950,0.018,0.0785,0.0232,0.187,0.00833,0.162,0.17,,0.0307,0.0534,0.0611,0.00733,0.0122,0.0676,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1132,161,2144.0434782608695,725.0,3079,11574444032,7487,20347,15477,28079,1392,653063,42649,,1250,131019,14746,5544.0,4965,926019,0.018,0.0785,0.0232,0.187,0.00833,0.162,0.17,,0.0307,0.0553,0.064,0.00701,0.012,0.0679,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1134,163,2161.1104294478528,725.0,3129,11574087680,7421,20312,15477,28079,1392,653063,41916,,1266,132405,13793,5903.0,4965,925994,0.018,0.076,0.0232,0.187,0.00779,0.16,0.171,,0.0303,0.0533,0.064,0.00724,0.0122,0.0675,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1136,152,1628.4342105263158,436.0,3081,11571494912,7421,20312,15477,28079,1392,653063,41916,,1266,132405,14489,5903.0,4965,926690,0.0187,0.0754,0.0226,0.187,0.00807,0.16,0.171,,0.0303,0.0563,0.064,0.00702,0.0122,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1138,129,1286.0,435.0,3070,11572420608,7421,20312,15477,28079,1368,653063,41916,,1188,132405,14489,5903.0,4965,926586,0.0187,0.08,0.0231,0.187,0.00807,0.16,0.171,,0.0303,0.0563,0.064,0.00697,0.0122,0.0681,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1140,47,1742.936170212766,435.0,3024,11569836032,7421,20312,15034,27187,1368,653063,41916,,1196,132405,14489,5802.0,4965,925158,0.0187,0.08,0.0231,0.187,0.00807,0.16,0.166,,0.0293,0.0563,0.064,0.0073,0.0122,0.0677,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1142,0,0.0,435.0,3076,11567927296,7421,20312,14931,28577,1368,653063,41916,,1232,132405,14489,5802.0,4869,926385,0.0186,0.0802,0.0231,0.18,0.00807,0.16,0.166,,0.0311,0.0563,0.0593,0.0073,0.012,0.0669,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1144,0,0.0,425.0,3075,11568197632,7421,20312,15806,28577,1384,640725,41916,,1232,132405,14489,5802.0,4716,914785,0.0186,0.0802,0.0231,0.181,0.00821,0.16,0.168,,0.0305,0.0563,0.0597,0.0073,0.012,0.0671,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1146,0,0.0,425.0,3024,11552374784,6747,20312,15806,28577,1384,640725,42174,,1232,132405,14489,5802.0,4684,914336,0.0186,0.0802,0.0231,0.186,0.00821,0.155,0.168,,0.0305,0.0563,0.0618,0.0073,0.012,0.0672,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1148,0,0.0,418.0,3024,11552940032,7331,19879,15555,26796,1293,646937,42174,,1232,129957,14489,5802.0,4937,916382,0.0186,0.0802,0.0229,0.186,0.00821,0.152,0.168,,0.0305,0.0559,0.0599,0.0073,0.012,0.0668,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1150,0,0.0,424.0,3090,11557400576,7331,19295,15555,27739,1339,646937,41480,,1190,129957,14454,5800.0,4937,916014,0.0186,0.0802,0.0215,0.183,0.00821,0.158,0.168,,0.0305,0.0559,0.062,0.00725,0.012,0.0671,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1152,0,0.0,425.0,3090,11548446720,7331,19608,15555,27739,1339,646937,41480,,1220,129957,14140,5642.0,4937,915884,0.0186,0.0802,0.0217,0.183,0.00821,0.158,0.168,,0.0305,0.0541,0.062,0.00725,0.0116,0.0669,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1154,0,0.0,430.0,3090,11548770304,7331,19608,15555,27739,1309,646937,41480,,1220,129957,14140,5642.0,4937,915853,0.0183,0.0785,0.0223,0.183,0.00802,0.158,0.168,,0.0297,0.0549,0.062,0.00725,0.0113,0.0667,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1156,0,0.0,431.0,2952,11543646208,7331,19608,15555,26933,1309,607507,40143,,1220,129957,14140,5642.0,4937,874281,0.0181,0.0799,0.0223,0.183,0.00802,0.158,0.162,,0.0297,0.0549,0.062,0.0071,0.0116,0.0664,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1158,0,0.0,438.0,2952,11543674880,7331,19608,14848,26748,1309,603711,40143,,1199,129957,14140,5642.0,4879,869515,0.0181,0.0799,0.0223,0.183,0.00777,0.158,0.157,,0.0296,0.0549,0.062,0.0071,0.0116,0.0659,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1160,0,0.0,438.0,2952,11539554304,7331,19608,14580,26373,1309,603711,40143,,1199,126994,14140,5642.0,4879,865908,0.0181,0.0799,0.0223,0.183,0.00777,0.15,0.157,,0.0296,0.0549,0.062,0.0071,0.0116,0.0652,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1162,0,0.0,438.0,3100,11505065984,7331,19356,14580,26373,1309,603711,39322,,1199,120374,14140,5642.0,4879,858215,0.0181,0.0799,0.0223,0.177,0.00777,0.15,0.157,,0.0296,0.0549,0.0607,0.00711,0.0116,0.0646,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1164,0,0.0,426.0,3100,11504791552,6986,19356,14580,26373,1275,603711,39322,,1199,120374,14140,5642.0,4627,857584,0.0181,0.0799,0.0211,0.176,0.00777,0.15,0.157,,0.0296,0.0549,0.0577,0.00711,0.0116,0.0643,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1166,0,0.0,426.0,3100,11493158912,6964,19356,14580,25808,1259,603711,39322,,1199,120374,12769,5336.0,4627,855305,0.0181,0.0799,0.0211,0.176,0.00777,0.15,0.157,,0.0296,0.0529,0.0577,0.00711,0.0116,0.0641,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1168,0,0.0,432.0,3100,11501125632,6750,18741,14580,25808,1259,603711,39322,,1189,120374,12500,5202.0,4627,854062,0.0174,0.0799,0.02,0.176,0.00745,0.15,0.157,,0.0296,0.0548,0.0577,0.00711,0.0111,0.064,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1170,0,0.0,427.0,3100,11498414080,6750,18210,14580,25808,1259,581890,39322,,1126,120374,12926,5202.0,4627,832074,0.0174,0.0799,0.0202,0.176,0.00744,0.15,0.15,,0.0287,0.0516,0.0577,0.00711,0.0111,0.063,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1172,0,0.0,433.0,3048,11497684992,6750,18210,14580,25808,1259,581890,38493,,1126,120374,12926,5202.0,4627,831245,0.0174,0.0788,0.0209,0.17,0.00744,0.15,0.15,,0.0278,0.0516,0.0577,0.00687,0.0105,0.0623,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1174,0,0.0,436.0,3017,11502305280,6750,18210,13735,25808,1259,575102,37136,,1126,120374,12926,5202.0,4399,822027,0.0174,0.0763,0.0209,0.169,0.00744,0.15,0.15,,0.0278,0.0516,0.0577,0.0068,0.0106,0.0621,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1176,0,0.0,436.0,2971,11502518272,6750,17983,13735,25808,1259,575102,36535,,1126,111433,12926,5202.0,4559,812417,0.0174,0.0763,0.0209,0.169,0.00744,0.134,0.146,,0.0278,0.0516,0.0566,0.0068,0.011,0.0604,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1178,0,0.0,425.0,3063,11503669248,6523,17983,13735,23642,1235,575102,36535,,1126,111433,12926,4972.0,4559,809771,0.0174,0.0763,0.0199,0.169,0.00744,0.135,0.146,,0.0278,0.0516,0.0566,0.0068,0.011,0.0604,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1180,0,0.0,425.0,3063,11501801472,6523,17983,13735,23642,1195,575102,36535,,1090,111433,12926,4972.0,4311,809447,0.0167,0.0763,0.0199,0.169,0.00744,0.139,0.146,,0.0278,0.0516,0.0548,0.0068,0.0105,0.0605,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1182,0,0.0,425.0,3063,11500437504,6523,17983,13735,23642,1181,575102,36535,,1090,111433,12926,4972.0,4311,809433,0.0167,0.0763,0.0199,0.158,0.00744,0.139,0.146,,0.0281,0.0516,0.0533,0.0068,0.0105,0.0595,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1184,0,0.0,425.0,3063,11497889792,6399,17983,13041,23642,1181,531534,36535,,1086,111433,12493,4710.0,4311,764347,0.0166,0.0737,0.0199,0.152,0.00744,0.139,0.146,,0.027,0.0512,0.0533,0.0068,0.0105,0.0586,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1186,0,0.0,438.0,3063,11485163520,6399,16977,13432,23642,1181,531534,35398,,1086,111433,11638,4876.0,4311,761907,0.0166,0.0737,0.0199,0.153,0.00704,0.139,0.146,,0.027,0.0482,0.0533,0.0068,0.0105,0.0585,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1188,0,0.0,444.0,3136,11483111424,6399,16465,13432,23642,1181,531534,34663,,1086,111433,11638,4876.0,4311,760661,0.0166,0.0743,0.019,0.154,0.00693,0.139,0.136,,0.027,0.0482,0.0533,0.00679,0.0105,0.0576,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1190,0,0.0,445.0,3084,11488063488,6132,16465,12960,23642,1181,531534,34663,,1086,102536,11638,4876.0,4311,751024,0.0166,0.0743,0.0196,0.155,0.00693,0.133,0.136,,0.027,0.0482,0.0498,0.00657,0.0105,0.0569,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1192,0,0.0,437.0,3040,11481153536,6132,16465,12582,23642,1130,531534,34663,,1086,102536,11638,4876.0,4311,750594,0.0166,0.0743,0.0191,0.156,0.00693,0.133,0.136,,0.027,0.0482,0.0497,0.00653,0.0104,0.0569,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1194,0,0.0,428.0,3052,11451351040,6132,16465,12582,22912,1137,531534,34663,,1086,102536,11638,4620.0,4079,749383,0.0159,0.0743,0.0189,0.157,0.00693,0.133,0.136,,0.0271,0.0482,0.0497,0.00653,0.00989,0.0569,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1196,0,0.0,422.0,3001,11455660032,6132,16465,12582,22046,1129,508929,34663,,1053,102536,11638,4620.0,4079,725871,0.0159,0.0743,0.0184,0.158,0.00693,0.13,0.136,,0.0271,0.0482,0.0497,0.00653,0.00989,0.0568,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1198,0,0.0,422.0,3001,11452350464,6132,16465,12582,22046,1129,482722,34663,,1051,102536,11638,4620.0,4079,699663,0.0158,0.0743,0.0184,0.159,0.00693,0.13,0.136,,0.0271,0.0466,0.0497,0.00653,0.00989,0.0567,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1200,0,0.0,422.0,3089,11454509056,6025,15702,12358,22046,1129,482722,32243,,1028,102536,11695,4620.0,4079,696183,0.0164,0.0705,0.0184,0.155,0.00693,0.13,0.124,,0.0256,0.0484,0.0497,0.00647,0.00989,0.0551,0,,0,0,0,0,0.00339,0,0,0,0,0,0
