"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:53:54,638638
2024-06-17 11:53:56,638647
2024-06-17 11:53:58,647388
2024-06-17 11:54:00,646760
2024-06-17 11:54:02,647531
2024-06-17 11:54:04,648042
2024-06-17 11:54:06,649716
2024-06-17 11:54:08,652124
2024-06-17 11:54:10,654439
2024-06-17 11:54:12,662128
2024-06-17 11:54:14,662107
2024-06-17 11:54:16,662481
2024-06-17 11:54:18,662791
2024-06-17 11:54:20,663920
2024-06-17 11:54:22,664616
2024-06-17 11:54:24,656650
2024-06-17 11:54:26,673408
2024-06-17 11:54:28,675027
2024-06-17 11:54:30,675098
2024-06-17 11:54:32,675968
2024-06-17 11:54:34,675923
2024-06-17 11:54:36,675471
2024-06-17 11:54:38,670546
2024-06-17 11:54:40,687865
2024-06-17 11:54:42,688832
2024-06-17 11:54:44,689815
2024-06-17 11:54:46,689784
2024-06-17 11:54:48,690161
2024-06-17 11:54:50,690219
2024-06-17 11:54:52,690792
2024-06-17 11:54:54,675172
2024-06-17 11:54:56,672369
2024-06-17 11:54:58,693733
2024-06-17 11:55:00,694420
2024-06-17 11:55:02,693569
2024-06-17 11:55:04,693996
2024-06-17 11:55:06,694359
2024-06-17 11:55:08,696267
2024-06-17 11:55:10,692509
2024-06-17 11:55:12,695995
2024-06-17 11:55:14,696713
2024-06-17 11:55:16,696204
2024-06-17 11:55:18,697571
2024-06-17 11:55:20,697355
2024-06-17 11:55:22,682689
2024-06-17 11:55:24,671689
2024-06-17 11:55:26,699808
2024-06-17 11:55:28,699880
2024-06-17 11:55:30,697120
2024-06-17 11:55:32,699822
